,titles,links,time,media
132,美 伊 情 勢 緊 張 總 統 召 開 國 安 高 層 會 議 　 指 示 國 防 部 掌 握 台 海 情 勢,https://tw.news.appledaily.com/politics/realtime/20200109/1688522/,2020/1/9,Apple Daily
133,共 諜 王 立 強 遭 利 誘 　 澳 媒 ： 蔡 正 元 要 他 拍 片 「 翻 供 」 反 咬 民 進 黨,https://tw.news.appledaily.com/politics/realtime/20200109/1688439/,2020/1/9,Apple Daily
134,郭 台 銘 澄 清 與 柯 文 哲 沒 有 不 合 　 「 我 們 溝 通 管 道 暢 通 無 阻 」,https://tw.news.appledaily.com/politics/realtime/20200109/1688521/,2020/1/9,Apple Daily
135,台 灣 周 末 大 選 　 美 專 家 稱 中 共 將 成 最 大 輸 家,https://tw.news.appledaily.com/international/realtime/20200109/1688504/,2020/1/9,Apple Daily
136,【 倒 數 2 天 】 蔡 英 文 白 天 拚 桃 竹 掃 街 　 晚 間 趕 宜 基 北 3 場 晚 會,https://tw.news.appledaily.com/politics/realtime/20200109/1688428/,2020/1/9,Apple Daily
137,接 受 德 電 視 台 採 訪 　 愛 國 同 心 黨 ： 渴 望 五 星 旗 在 台 北 到 處 飄 揚,https://tw.news.appledaily.com/international/realtime/20200109/1688467/,2020/1/9,Apple Daily
138,蔡 撇 網 軍   「 別 拿 國 軍 做 文 章 」   反 諷 韓   「 對 中 國 水 軍 操 作 不 敢 吭 聲 」,https://tw.appledaily.com/headline/daily/20200109/38541974/,2020/1/9,Apple Daily
139,蔡 英 文 ： 國 家 不 能 交 給 韓   嗆 韓 「 說 話 不 算 話   充 滿 歧 視   沒 有 政 見 只 會 罵 她 」,https://tw.appledaily.com/headline/daily/20200109/38541981/,2020/1/9,Apple Daily
140,防 突 襲   維 安 升 級   蔡 與 隨 扈 穿 同 色 外 套,https://tw.appledaily.com/headline/daily/20200109/38541963/,2020/1/9,Apple Daily
141,蔡 論 文   教 部 揭 查 證 信 ： 屬 實   1 7 5 博 士 提 4 質 疑   蔡 辦 ： 願 提 供 協 助,https://tw.appledaily.com/headline/daily/20200109/38541957/,2020/1/9,Apple Daily
142,選 票 變 鈔 票   馬 英 九 4 戰 全 勝 獲 4 . 8 億 奪 冠,https://tw.appledaily.com/headline/daily/20200109/38542035/,2020/1/9,Apple Daily
143,賴 清 德 台 南 大 車 掃   催 票 喊 到 燒 聲,https://tw.appledaily.com/headline/daily/20200109/38541978/,2020/1/9,Apple Daily
144,王 丹 專 欄 ： 台 灣 需 要 穩 健 務 實 的 領 導 人 — — 給 中 間 選 民 的 一 封 信 （ 王 丹 ）,https://tw.appledaily.com/headline/daily/20200109/38541780/,2020/1/9,Apple Daily
145,蘋 論 ： 面 對 不 實 資 訊 氾 濫 的 嚴 重 性,https://tw.appledaily.com/headline/daily/20200109/38541730/,2020/1/9,Apple Daily
146,柯 批 藍 綠 初 選 荒 謬   預 言 兩 黨 選 後 將 分 裂,https://tw.appledaily.com/headline/daily/20200109/38542013/,2020/1/9,Apple Daily
147,【 選 戰 祕 辛 】 小 馬 哥 當 阿 公   抱 假 嬰 兒 也 笑 嗨 嗨,https://tw.appledaily.com/headline/daily/20200109/38542049/,2020/1/9,Apple Daily
148,【 宿 敵 再 戰 】 洪 慈 庸 強 攻   防 老 將 復 仇,https://tw.appledaily.com/headline/daily/20200109/38542019/,2020/1/9,Apple Daily
149,【 蘋 果 擂 台 】 選 前 4 8 小 時   韓 、 蔡 如 何 爭 取   中 間 選 民 選 票,https://tw.appledaily.com/headline/daily/20200109/38542059/,2020/1/9,Apple Daily
150,韓 ： 可 商 量 王 小 姐 出 面 闢 謠   稱 要 考 量 當 事 人 意 願   撇 夫 妻 吵 架   「 根 本 是 黑 韓 」,https://tw.appledaily.com/headline/daily/20200109/38541938/,2020/1/9,Apple Daily
151,中 東 情 勢 升 高 　 學 者 陳 宗 巖 ： 大 選 影 響 小 但 美 中 台 關 係 恐 變 化,https://tw.news.appledaily.com/politics/realtime/20200109/1688266/,2020/1/9,Apple Daily
152,【 選 戰 觀 察 】 蔡 英 文 台 中 車 掃 年 輕 面 孔 多 　 返 鄉 投 票 宣 傳 漸 奏 效,https://tw.news.appledaily.com/politics/realtime/20200108/1688354/,2020/1/8,Apple Daily
153,宣 稱 很 久 沒 聯 絡 　 韓 國 瑜 考 慮 請 新 莊 王 小 姐 出 面 闢 謠,https://tw.news.appledaily.com/politics/realtime/20200108/1688359/,2020/1/8,Apple Daily
154,蔡 英 文 嗆 韓 說 話 不 算 話 充 滿 歧 視 　 國 家 不 能 交 給 這 樣 的 人,https://tw.news.appledaily.com/politics/realtime/20200108/1688431/,2020/1/8,Apple Daily
155,韓 國 瑜 遭 爆 申 請 移 民 加 拿 大 　 陳 致 中 酸 ： 找 好 後 路 難 怪 迎 一 國 兩 制,https://tw.news.appledaily.com/politics/realtime/20200108/1687954/,2020/1/8,Apple Daily
156,柯 Ｐ 最 後 絕 招 ！ 訴 諸 人 民 理 智 　 「 民 進 黨 過 半 ， 你 受 得 了 嗎 ？ 」,https://tw.news.appledaily.com/life/realtime/20200108/1688429/,2020/1/8,Apple Daily
157,【 選 前 之 夜 】 民 進 黨 加 台 中 場 衝 選 票 　 蔡 英 文 南 北 大 趕 場,https://tw.news.appledaily.com/politics/realtime/20200108/1688408/,2020/1/8,Apple Daily
158,【 選 戰 觀 察 】 民 眾 高 舉 「 宗 教 界 挺 小 英 」 看 板 　 同 婚 衝 擊 效 應 遞 減,https://tw.news.appledaily.com/politics/realtime/20200108/1688233/,2020/1/8,Apple Daily
159,周 錫 瑋 抗 議 警 察 「 查 水 表 」 　 控 政 府 箝 制 言 論 自 由,https://tw.news.appledaily.com/politics/realtime/20200108/1688410/,2020/1/8,Apple Daily
160,新 手 外 公 隔 3 5 年 再 包 尿 布 　 馬 英 九 爆 馬 唯 中 稱 妹 「 長 得 像 狗 」,https://tw.news.appledaily.com/politics/realtime/20200108/1688403/,2020/1/8,Apple Daily
161,批 國 民 黨 撒 大 錢 買 廣 告 　 蔡 英 文 ： 庶 民 總 統 是 假 的 ！,https://tw.news.appledaily.com/politics/realtime/20200108/1688401/,2020/1/8,Apple Daily
162,民 眾 揮 舞 國 旗 迎 接 　 張 善 政 掃 街 ： 感 動 得 不 得 了,https://tw.news.appledaily.com/politics/realtime/20200108/1688378/,2020/1/8,Apple Daily
163,郝 龍 斌 臉 書 砲 轟 蕭 美 琴 　 傅 崐 萁 、 黃 啟 嘉 搶 當 「 最 強 藍 軍 」,https://tw.news.appledaily.com/politics/realtime/20200108/1688366/,2020/1/8,Apple Daily
164,賴 清 德 台 南 掃 街 沙 啞 嗓 音 催 票 　 支 持 者 高 喊 「 凍 蒜 」,https://tw.news.appledaily.com/politics/realtime/20200108/1688351/,2020/1/8,Apple Daily
165,馬 文 君 徒 步 掃 街 拜 票 　 草 屯 5 0 0 鄉 親 站 出 來,https://tw.news.appledaily.com/politics/realtime/20200108/1688364/,2020/1/8,Apple Daily
166,王 丹 專 欄 ： 台 灣 需 要 穩 健 務 實 的 領 導 人 — — 給 中 間 選 民 的 一 封 信,https://www.appledaily.com.tw/realtimenews/article/new/20200108/1688271/,2020/1/8,Apple Daily
167,被 韓 國 瑜 酸 「 第 四 軍 」 總 司 令 　 蔡 英 文 ： 不 要 拿 國 軍 開 玩 笑,https://tw.news.appledaily.com/politics/realtime/20200108/1688071/,2020/1/8,Apple Daily
168,參 選 總 統 未 達 5 % 門 檻 　 1 5 0 0 萬 保 證 金 將 被 沒 收,https://tw.news.appledaily.com/politics/realtime/20200108/1688057/,2020/1/8,Apple Daily
169,黑 道 喬 攤 租 變 聯 手 恐 嚇 　 搞 總 統 賭 盤 通 通 被 抄,https://tw.news.appledaily.com/local/realtime/20200108/1688021/,2020/1/8,Apple Daily
170,【 獨 家 】 維 安 升 級 ！ 蔡 英 文 彰 化 掃 街 　 一 度 與 隨 扈 穿 同 色 外 套 防 突 襲,https://tw.news.appledaily.com/politics/realtime/20200108/1688038/,2020/1/8,Apple Daily
171,選 票 變 現 金 ！ 馬 英 九 4 度 參 選 全 獲 勝 　 共 獲 4 . 8 億 補 貼 史 上 最 多,https://tw.news.appledaily.com/politics/realtime/20200108/1687798/,2020/1/8,Apple Daily
172,華 人 博 士 團 再 批 蔡 英 文 博 士 爭 議 　 教 部 5 度 澄 清 ： 學 位 屬 實,https://tw.news.appledaily.com/life/realtime/20200108/1688243/,2020/1/8,Apple Daily
173,洪 慈 庸 告 急 蔡 英 文 陪 掃 街 　 支 持 者 吹 薩 克 斯 風 送 暖 喊 凍 蒜,https://tw.news.appledaily.com/politics/realtime/20200108/1688227/,2020/1/8,Apple Daily
174,陳 菊 屏 東 助 選 鍾 佳 濱 　 海 外 客 家 後 援 會 回 國 挺 小 英,https://tw.news.appledaily.com/politics/realtime/20200108/1688160/,2020/1/8,Apple Daily
175,陳 水 扁 批 柯 Ｐ 講 話 不 公 正 　 柯 Ｐ ： 我 對 扁 「 無 言 以 對 」,https://tw.news.appledaily.com/life/realtime/20200108/1688225/,2020/1/8,Apple Daily
176,藍 議 員 幫 韓 國 瑜 催 票 　 1 2 0 輛 公 車 3 報 紙 登 廣 告 嗆 「 下 架 民 進 黨 」,https://tw.news.appledaily.com/life/realtime/20200108/1688193/,2020/1/8,Apple Daily
177,蔡 英 文 掃 街 舉 牌 「 你 們 都 是 我 的 」 　 支 持 者 回 應 「 小 英 我 是 妳 的 」,https://tw.news.appledaily.com/politics/realtime/20200108/1688150/,2020/1/8,Apple Daily
178,朱 立 倫 批 民 進 黨 抹 紅 　 賴 清 德 指 來 自 韓 國 瑜 的 種 種 言 行,https://tw.news.appledaily.com/politics/realtime/20200108/1688137/,2020/1/8,Apple Daily
179,因 應 美 伊 衝 突 　 蔡 英 文 指 示 召 開 國 安 首 長 會 議,https://tw.news.appledaily.com/politics/realtime/20200108/1688128/,2020/1/8,Apple Daily
180,又 遭 網 路 抹 紅 ？ 　 柯 文 哲 ： 假 新 聞 還 是 要 自 律,https://tw.news.appledaily.com/politics/realtime/20200108/1687993/,2020/1/8,Apple Daily
181,民 進 黨 光 復 高 雄 選 前 之 夜 　 網 紅 D i D i 號 召 2 0 萬 人,https://tw.news.appledaily.com/politics/realtime/20200108/1688101/,2020/1/8,Apple Daily
182,范 雲 收 死 亡 威 脅 　 網 嗆 「 想 殺 妳 這 畜 生 ！ 」 她 霸 氣 回 擊,https://tw.news.appledaily.com/politics/realtime/20200108/1688104/,2020/1/8,Apple Daily
183,退 休 公 務 員 爸 媽 被 砍 1 8 趴 仍 挺 蔡 ！ 牙 醫 全 家 被 網 友 狂 讚,https://tw.news.appledaily.com/politics/realtime/20200108/1688084/,2020/1/8,Apple Daily
184,馬 英 九 耍 冷 回 當 外 公 心 情 　 「 跟 總 統 論 文 一 樣 是 國 家 機 密 」,https://tw.news.appledaily.com/politics/realtime/20200108/1687996/,2020/1/8,Apple Daily
185,翁 美 春 喊 「 投 1 3 1 4 顧 台 灣 」 　 卓 榮 泰 陪 掃 街,https://tw.news.appledaily.com/politics/realtime/20200108/1688015/,2020/1/8,Apple Daily
186,【 劈 大 選 】 預 言 選 後 藍 綠 分 裂 　 柯 P ： 英 韓 參 選 都 不 具 法 律 正 當 性,https://tw.news.appledaily.com/life/realtime/20200108/1688059/,2020/1/8,Apple Daily
187,【 劈 大 選 】 柯 P 鐵 定 參 選 2 0 2 4 總 統         「 民 眾 黨 選 不 好 只 是 更 難 走 」,https://tw.news.appledaily.com/life/realtime/20200108/1681323/,2020/1/8,Apple Daily
188,賴 清 德 陪 蘇 治 芬 掃 街 　 喊 出 「 雲 嘉 南 全 壘 打 」,https://tw.news.appledaily.com/politics/realtime/20200108/1688025/,2020/1/8,Apple Daily
189,「 老 百 姓 給 教 訓 ！ 」 　 董 念 台 預 估 ： 韓 國 瑜 小 勝 蔡 英 文,https://tw.news.appledaily.com/politics/realtime/20200108/1687990/,2020/1/8,Apple Daily
190,【 選 情 告 急 】 綠 營 大 咖 助 攻 ！ 洪 慈 庸 空 、 陸 戰 齊 發 　 力 抗 藍 營 老 將 復 仇,https://tw.news.appledaily.com/politics/realtime/20200108/1687515/,2020/1/8,Apple Daily
191,《 華 郵 》 ： 蔡 總 統 競 選 廣 告 對 比 反 送 中 　 籲 自 由 民 主,https://tw.news.appledaily.com/international/realtime/20200108/1687973/,2020/1/8,Apple Daily
192,【 選 情 告 急 】 捲 土 重 來 戰 宿 敵 　 林 郁 方 孤 軍 奮 戰 嘆 黨 像 丐 幫 沒 資 源,https://tw.news.appledaily.com/politics/realtime/20200108/1687770/,2020/1/8,Apple Daily
193,【 黃 金 7 2 小 時 】 蔡 英 文 車 隊 橫 掃 中 彰 苗 　 韓 國 瑜 取 消 行 程 改 受 訪 、 宋 楚 瑜 直 搗 台 中,https://tw.news.appledaily.com/politics/realtime/20200108/1687852/,2020/1/8,Apple Daily
194,名 作 家 「 為 這 批 人 」 挺 綠 　 批 國 民 黨 ： 培 養 人 才 非 常 無 能,https://tw.news.appledaily.com/politics/realtime/20200108/1687941/,2020/1/8,Apple Daily
195,社 工 師 ： 關 於 政 策 ， 我 想 請 問 三 位 總 統 候 選 人 … …,https://www.appledaily.com.tw/realtimenews/article/new/20200108/1687929/,2020/1/8,Apple Daily
196,接 韓 國 瑜 拜 票 電 話 　 男 星 怒 飆 ： 你 打 給 我 個 屁 ！,https://tw.news.appledaily.com/politics/realtime/20200108/1687926/,2020/1/8,Apple Daily
197,港 台 一 張 選 票 的 距 離 　 名 導 ： 國 民 黨 不 想 贏 還 是 根 本 不 會 輸 ？,https://tw.news.appledaily.com/politics/realtime/20200108/1687924/,2020/1/8,Apple Daily
198,談 台 灣 大 選 　 美 國 防 官 員 盼 見 自 由 公 平 選 舉,https://tw.news.appledaily.com/international/realtime/20200108/1687928/,2020/1/8,Apple Daily
199,稱 蔡 英 文 造 勢 「 台 下 走 光 」 被 打 臉 　 黃 暐 瀚 ： 我 非 政 治 人 物 都 被 這 樣 黑,https://tw.news.appledaily.com/politics/realtime/20200108/1687920/,2020/1/8,Apple Daily
200,觀 察 台 灣 大 選 　 美 國 務 院 官 員 ： 尚 未 發 現 外 來 干 預 跡 象,https://tw.news.appledaily.com/international/realtime/20200108/1687918/,2020/1/8,Apple Daily
201,「 貪 污 判 刑 縣 長   國 民 黨 的 」   蔡 英 文 高 分 貝 駁 韓 抹 黑   要 把 激 戰 區 變 勝 選 區,https://tw.appledaily.com/headline/daily/20200108/38541188/,2020/1/8,Apple Daily
202,蔡   韓 搶 3 1 1 萬 青 年 票   黃 金 7 2 小 時   蔡 喊   1 1 日 年 輕 人 別 缺 席,https://tw.appledaily.com/headline/daily/20200108/38541085/,2020/1/8,Apple Daily
203,【 蘋 果 擂 台 】 選 舉 黃 金 7 2 小 時 ， 蔡 、 韓 該 如 何 爭 取 青 年 票 ？,https://tw.appledaily.com/headline/daily/20200108/38541224/,2020/1/8,Apple Daily
204,【 力 拼 翻 盤 】 高 嘉 瑜 日 走 1 5 小 時 掃 街,https://tw.appledaily.com/headline/daily/20200108/38541210/,2020/1/8,Apple Daily
205,韓 駁 抹 黑   自 比 指 甲 刀 對 上 衝 鋒 槍,https://tw.appledaily.com/headline/daily/20200108/38541202/,2020/1/8,Apple Daily
206,勒 索 館 長   前 調 查 官 落 網   寄 冒 名 恐 嚇 信 嗆 「 誰 死 還 不 知 道 」   坦 承 「 逼 欠 債 者 出 面 」,https://tw.appledaily.com/headline/daily/20200108/38541170/,2020/1/8,Apple Daily
207,蔡 韓 宋 應 端 出 可 行 的 動 保 政 策 （ 何 宗 勳 ）,https://tw.appledaily.com/headline/daily/20200108/38541064/,2020/1/8,Apple Daily
208,死 地 報 告 ： 屬 於 台 灣 的 無 限 之 路 （ 張 惠 菁 ）,https://tw.appledaily.com/supplement/daily/20200108/38540639/,2020/1/8,Apple Daily
209,非 戰 死   沈 一 鳴 不 入 祀 忠 烈 祠   將 長 眠 五 指 山   罹 難 侍 從 官 骨 灰 永 伴,https://tw.appledaily.com/headline/daily/20200108/38541105/,2020/1/8,Apple Daily
210,蘋 論 ： 其 實 應 該 謝 謝 林 靜 儀,https://tw.appledaily.com/headline/daily/20200108/38541019/,2020/1/8,Apple Daily
211,火 網 評 論 ： 韓 國 瑜 的 「 一 刀 兩 面 刃 」 戰 略 （ 林 子 立 ）,https://tw.appledaily.com/headline/daily/20200108/38541045/,2020/1/8,Apple Daily
212,【 微 視 蘋 】 反 送 中 女 大 生 控 港 警 「 要 你 死 」 　 奔 台 當 訪 問 生 羨 慕 選 總 統,https://tw.appledaily.com/new/realtime/20200108/1686539/,2020/1/8,Apple Daily
213,彰 化 造 勢 三 月 大 女 嬰 搶 鏡 　 蔡 英 文 ： 小 朋 友 是 台 灣 未 來 焦 點,https://tw.news.appledaily.com/politics/realtime/20200107/1687874/,2020/1/7,Apple Daily
214,蔡 英 文 批 國 民 黨 南 投 前 縣 長 貪 污 被 判 9 8 年 　 嗆 韓 國 瑜 ： 誰 才 是 貪 汙 的 一 方,https://tw.news.appledaily.com/politics/realtime/20200107/1687823/,2020/1/7,Apple Daily
215,台 中 企 業 座 談 喊 出 「 兩 岸 和 」 　 張 善 政 ： 當 選 一 例 一 休 大 轉 彎,https://tw.news.appledaily.com/politics/realtime/20200107/1687848/,2020/1/7,Apple Daily
216,林 榮 基 樂 觀 小 英 勝 選 　 「 擔 心 的 話 就 不 會 重 開 書 店 」,https://tw.news.appledaily.com/politics/realtime/20200107/1687846/,2020/1/7,Apple Daily
217,【 選 戰 觀 察 】 雲 林 縣 選 情 膠 著 　 陸 戰 文 宣 成 選 戰 關 鍵,https://tw.news.appledaily.com/politics/realtime/20200107/1687727/,2020/1/7,Apple Daily
218,【 搶 青 年 票 】 蔡 陣 營 經 營 社 群 玩 出 新 高 度 　 投 票 日 近 春 節 成 隱 憂,https://tw.news.appledaily.com/politics/realtime/20200107/1687749/,2020/1/7,Apple Daily
219,林 子 立 ： 韓 國 瑜 的 「 一 刀 兩 面 刃 」 戰 略,https://www.appledaily.com.tw/realtimenews/article/new/20200107/1687667/,2020/1/7,Apple Daily
220,吳 敦 義 助 選 黃 啟 嘉 　 要 張 善 政 「 前 事 不 忘 後 事 之 師 」,https://tw.news.appledaily.com/politics/realtime/20200107/1687790/,2020/1/7,Apple Daily
221,韓 國 瑜 「 國 政 顧 問 團 」 副 總 召 李 鴻 源 拍 片 挺 阮 昭 雄 　 肯 定 防 災 專 業,https://tw.news.appledaily.com/politics/realtime/20200107/1687719/,2020/1/7,Apple Daily
222,郭 台 銘 表 態 挺 一 芳 水 果 茶 　 「 有 我 的 工 廠 就 有 一 芳 存 在 」,https://tw.news.appledaily.com/politics/realtime/20200107/1687554/,2020/1/7,Apple Daily
223,爆 卡 神 陪 李 佳 芬 看 棒 球 　 王 欣 儀 譏 謝 長 廷 「 宋 七 力 神 蹟 ？ 」,https://tw.news.appledaily.com/politics/realtime/20200107/1687778/,2020/1/7,Apple Daily
224,被 爆 訪 日 偕 「 卡 神 」 看 1 2 強 棒 球 賽 　 李 佳 芬 不 回 應,https://tw.news.appledaily.com/politics/realtime/20200107/1687630/,2020/1/7,Apple Daily
225,何 宗 勳 ： 蔡 韓 宋 應 端 出 可 行 的 動 保 政 策,https://www.appledaily.com.tw/realtimenews/article/new/20200107/1687710/,2020/1/7,Apple Daily
226,謝 龍 介 台 東 助 選 造 勢 　 「 撩 妹 」 拜 票 女 粉 超 興 奮,https://tw.news.appledaily.com/politics/realtime/20200107/1687722/,2020/1/7,Apple Daily
227,沈 一 鳴 葬 國 軍 五 指 山 特 勳 區 　 非 「 作 戰 死 亡 」 無 法 入 祀 忠 烈 祠,https://tw.news.appledaily.com/politics/realtime/20200107/1687403/,2020/1/7,Apple Daily
228,【 名 采 】 張 惠 菁 專 欄 ： 屬 於 台 灣 的 無 限 之 路,https://www.appledaily.com.tw/realtimenews/article/new/20200107/1686759/,2020/1/7,Apple Daily
229,呂 孫 綾 遊 街 催 投 票 率 　 洪 孟 楷 站 路 口 衝 人 氣,https://tw.news.appledaily.com/politics/realtime/20200107/1687736/,2020/1/7,Apple Daily
230,嘉 市 立 委 8 搶 1 　 蔡 英 文 王 美 惠 掃 街 搶 票,https://tw.news.appledaily.com/politics/realtime/20200107/1687550/,2020/1/7,Apple Daily
231,爆 卡 神 陪 李 佳 芬 看 棒 球 　 韓 粉 翻 出 楊 蕙 如 f b 打 臉 謝 長 廷,https://tw.news.appledaily.com/politics/realtime/20200107/1687668/,2020/1/7,Apple Daily
232,總 統 大 選 賭 盤 換 菜 單 　 菜 魚 o u t 西 瓜 藍 莓 i n,https://tw.news.appledaily.com/local/realtime/20200107/1687655/,2020/1/7,Apple Daily
233,誣 指 沈 一 鳴 買 官 　 阿 扁 ： 馬 英 九 邱 毅 應 到 靈 前 下 跪 道 歉,https://tw.news.appledaily.com/politics/realtime/20200107/1687428/,2020/1/7,Apple Daily
234,呼 籲 投 票 沒 有 要 中 立 　 雞 排 妹 嘲 韓 粉 「 出 征 過 誰 都 忘 了 嗎 」,https://tw.news.appledaily.com/politics/realtime/20200107/1687622/,2020/1/7,Apple Daily
235,張 善 政 聞 韓 國 瑜 看 美 腿 斥 無 聊 　 連 喊 「 蔡 英 文 還 我 好 空 氣 」,https://tw.news.appledaily.com/politics/realtime/20200107/1687576/,2020/1/7,Apple Daily
236,遠 航 欠 薪 逾 6 千 萬 　 賴 香 伶 籲 追 加 張 綱 維 限 制 出 境 條 件,https://tw.news.appledaily.com/life/realtime/20200107/1687489/,2020/1/7,Apple Daily
237,《 時 代 》 雜 誌 ： 台 灣 大 選 充 斥 假 新 聞 、 性 別 攻 擊 與 惡 意 參 與 者,https://tw.news.appledaily.com/international/realtime/20200107/1687540/,2020/1/7,Apple Daily
